year,round,pickInRound,pickOverall,draftedbyteamid,draftedbyteamid.1,team.name,prospect.fullName,position,nationality,playerHeight,playerWeight,birthCity,birthDate,amateurLeague.name,amateurTeam.name,playerId,gamesPlayed,goals,assists,points,pointsPerGame,shotsAgainst,saves,shutouts,savePctg,jerseyNumber,teamName,onroster,status,gpPerYear,gpClass,ppgClass
2018,7,20,206,14,14,Tampa Bay Lightning,Radim Salda,D,CZE,72.0,185.0,"Pardubice, Czech Republic",1999-02-18,QMJHL,Saint John,8481008.0,,,,,0.0,,,,,,,,inactive,,1,1
2018,7,21,207,13,13,Florida Panthers,Santtu Kinnunen,D,FIN,74.0,154.0,"Lahti, Finland",1999-03-25,FINLAND-JR.,Pelicans Jr.,8481009.0,,,,,0.0,,,,,75.0,Florida Panthers,N,inactive,,1,1
2018,7,22,208,54,54,Vegas Golden Knights,Jordan Kooy,G,CAN,73.0,184.0,"Newmarket, ON  CAN",2000-04-30,OHL,London,8481010.0,,,,,0.0,,,,,,,,inactive,,1,1
2018,7,23,209,10,10,Toronto Maple Leafs,Zachary Bouthillier,G,CAN,74.0,185.0,"Greenfield Park, QC  CAN",1999-11-08,QMJHL,Chicoutimi,8481011.0,,,,,0.0,,,,,,,,inactive,,1,1
2018,7,24,210,30,30,Minnesota Wild,Sam Hentges,C,USA,71.0,175.0,"Fridley, MN  USA",1999-07-26,USHL,Des Moines,8481012.0,,,,,0.0,,,,,,Minnesota Wild,N,inactive,,1,1
2018,7,25,211,10,10,Toronto Maple Leafs,Semyon Kizimov,RW,RUS,72.0,176.0,"Togliatti, Russia",2000-01-19,RUSSIA-JR.,Togliatti 2,8481054.0,,,,,0.0,,,,,,Toronto Maple Leafs,N,inactive,,1,1
2018,7,26,212,6,6,Boston Bruins,Pavel Shen,C,RUS,73.0,183.0,"Khanty-Mansisyk, Russia",1999-08-14,RUSSIA-JR.,Khanty-Mansiysk 2,8481082.0,,,,,0.0,,,,,,,,inactive,,1,1
2018,7,27,213,18,18,Nashville Predators,Milan Kloucek,G,CZE,75.0,196.0,"Pardubice, Czech Republic",1998-04-30,CZREP,Pardubice,8481055.0,,,,,0.0,,,,,,,,inactive,,1,1
2018,7,28,214,14,14,Tampa Bay Lightning,Ty Taylor,G,CAN,75.0,196.0,"Richmond, BC  CAN",1999-07-05,BCHL,Vernon,8481083.0,,,,,0.0,,,,,,Edmonton Oilers,N,inactive,,1,1
2018,7,29,215,52,52,Winnipeg Jets,Austin Wong,C,CAN,70.0,189.0,"Calgary, AB  CAN",2000-08-26,AJHL,Okotoks,8481084.0,,,,,0.0,,,,,,,,inactive,,1,1
2018,7,30,216,3,3,New York Rangers,Riley Hughes,RW,USA,73.0,174.0,"Westwood, MA  USA",2000-06-27,HIGH-MA,St. Sebastian's School,8481085.0,,,,,0.0,,,,,,,,inactive,,1,1
2018,7,31,217,15,15,Washington Capitals,Eric Florchuk,C,CAN,73.0,175.0,"Edmonton, AB  CAN",2000-01-10,WHL,Saskatoon,8480812.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,1,1,1,1,1,New Jersey Devils,Jack Hughes,C,USA,70.0,171.0,"Orlando, FL",2001-05-14,NTDP,USA U-18,8481559.0,318.0,120.0,172.0,292.0,0.9182389937106918,,,,,86.0,New Jersey Devils,Y,active,63.6,4,4
2019,1,2,2,3,3,New York Rangers,Kaapo Kakko,RW,FIN,74.0,194.0,"Turku, Finland",2001-02-13,FINLAND,TPS,8481554.0,344.0,61.0,65.0,126.0,0.3662790697674418,,,,,24.0,New York Rangers,Y,active,68.8,4,2
2019,1,3,3,16,16,Chicago Blackhawks,Kirby Dach,C,CAN,76.0,198.0,"Fort Saskatchewan, AB",2001-01-21,WHL,Saskatoon,8481523.0,221.0,34.0,71.0,105.0,0.4751131221719457,,,,,77.0,Montréal Canadiens,I,other_team,44.2,3,2
2019,1,4,4,21,21,Colorado Avalanche,Bowen Byram,D,CAN,72.0,195.0,"Cranbrook, BC",2001-06-13,WHL,Vancouver,8481524.0,191.0,26.0,58.0,84.0,0.4397905759162303,,,,,4.0,Buffalo Sabres,Y,other_team,38.2,2,2
2019,1,5,5,26,26,Los Angeles Kings,Alex Turcotte,C,USA,71.0,186.0,"Elk Grove, IL",2001-02-26,NTDP,USA U-18,8481532.0,32.0,1.0,3.0,4.0,0.125,,,,,38.0,Los Angeles Kings,N,inactive,6.4,1,1
2019,1,6,6,17,17,Detroit Red Wings,Moritz Seider,D,DEU,75.0,208.0,"Zell, Germany",2001-04-06,GERMANY,Mannheim,8481542.0,246.0,21.0,113.0,134.0,0.5447154471544715,,,,,53.0,Detroit Red Wings,Y,active,49.2,3,3
2019,1,7,7,7,7,Buffalo Sabres,Dylan Cozens,C,CAN,75.0,183.0,"Whitehorse, YT",2001-02-09,WHL,Lethbridge,8481528.0,280.0,66.0,100.0,166.0,0.5928571428571427,,,,,24.0,Buffalo Sabres,Y,active,56.0,3,3
2019,1,8,8,22,22,Edmonton Oilers,Philip Broberg,D,SWE,75.0,200.0,"Örebro, Sweden",2001-06-25,SWEDEN-2,AIK,8481598.0,101.0,4.0,12.0,16.0,0.1584158415841584,,,,,86.0,Edmonton Oilers,Y,active,20.2,2,1
2019,1,9,9,24,24,Anaheim Ducks,Trevor Zegras,C,USA,72.0,173.0,"Bedford, NY",2001-03-20,NTDP,USA U-18,8481533.0,211.0,55.0,99.0,154.0,0.7298578199052131,,,,,11.0,Anaheim Ducks,Y,active,42.2,3,3
2019,1,10,10,23,23,Vancouver Canucks,Vasily Podkolzin,RW,RUS,72.0,196.0,"Moscow, Russia",2001-06-24,RUSSIA-2,Neva St. Petersburg,8481617.0,139.0,18.0,17.0,35.0,0.2517985611510791,,,,,92.0,Vancouver Canucks,Y,active,27.8,2,2
2019,1,11,11,53,59,Utah Hockey Club,Victor Soderstrom,D,SWE,72.0,182.0,"Gävle, Sweden",2001-02-26,SWEDEN,Brynas,8481599.0,53.0,1.0,10.0,11.0,0.2075471698113207,,,,,77.0,Utah Hockey Club,N,inactive,10.6,1,1
2019,1,12,12,30,30,Minnesota Wild,Matt Boldy,LW,USA,74.0,196.0,"Milford, MA",2001-04-05,NTDP,USA U-18,8481557.0,215.0,76.0,99.0,175.0,0.813953488372093,,,,,12.0,Minnesota Wild,Y,active,43.0,3,4
2019,1,13,13,13,13,Florida Panthers,Spencer Knight,G,USA,75.0,193.0,"Stamford, CT",2001-04-19,NTDP,USA U-18,8481519.0,59.0,,,,0.0,1662.0,1507.0,3.0,0.9067388688327316,30.0,Florida Panthers,Y,active,11.8,1,1
2019,1,14,14,4,4,Philadelphia Flyers,Cam York,D,USA,71.0,172.0,"Anaheim, CA",2001-01-05,NTDP,USA U-18,8481546.0,169.0,15.0,45.0,60.0,0.3550295857988165,,,,,8.0,Philadelphia Flyers,Y,active,33.8,2,2
2019,1,15,15,8,8,Montréal Canadiens,Cole Caufield,RW,USA,67.0,163.0,"Mosinee, WI",2001-01-02,NTDP,USA U-18,8481540.0,225.0,85.0,76.0,161.0,0.7155555555555555,,,,,22.0,Montréal Canadiens,Y,active,45.0,3,3
2019,1,16,16,21,21,Colorado Avalanche,Alex Newhook,C,CAN,70.0,192.0,"St. John's, NL",2001-01-28,BCHL,Victoria,8481618.0,241.0,43.0,64.0,107.0,0.4439834024896265,,,,,15.0,Montréal Canadiens,Y,other_team,48.2,3,2
2019,1,17,17,54,54,Vegas Golden Knights,Peyton Krebs,C,CAN,71.0,183.0,"Calgary, AB",2001-01-26,WHL,Kootenay,8481522.0,215.0,20.0,46.0,66.0,0.3069767441860465,,,,,19.0,Buffalo Sabres,Y,other_team,43.0,3,2
2019,1,18,18,25,25,Dallas Stars,Thomas Harley,D,USA,75.0,193.0,"Syracuse, NY",2001-08-19,OHL,Mississauga,8481581.0,158.0,17.0,49.0,66.0,0.4177215189873417,,,,,55.0,Dallas Stars,Y,active,31.6,2,2
2019,1,19,19,9,9,Ottawa Senators,Lassi Thomson,D,FIN,72.0,186.0,"Tampere, Finland",2000-09-24,WHL,Kelowna,8481575.0,18.0,0.0,5.0,5.0,0.2777777777777777,,,,,29.0,Ottawa Senators,N,inactive,3.6,1,2
2019,1,20,20,52,52,Winnipeg Jets,Ville Heinola,D,FIN,71.0,178.0,"Honkajoki, Finland",2001-03-02,FINLAND,Lukko,8481572.0,35.0,1.0,10.0,11.0,0.3142857142857142,,,,,14.0,Winnipeg Jets,N,inactive,7.0,1,2
2019,1,21,21,5,5,Pittsburgh Penguins,Sam Poulin,RW,CAN,73.0,212.0,"Blainville, QC",2001-02-25,QMJHL,Sherbrooke,8481591.0,6.0,0.0,1.0,1.0,0.1666666666666666,,,,,22.0,Pittsburgh Penguins,N,inactive,1.2,1,1
2019,1,22,22,26,26,Los Angeles Kings,Tobias Bjornfot,D,SWE,72.0,193.0,"Upplands Väsby, Sweden",2001-04-06,SWEDEN-JR.,Djurgarden Jr.,8481600.0,120.0,1.0,14.0,15.0,0.125,,,,,2.0,Florida Panthers,Y,other_team,24.0,2,1
2019,1,23,23,2,2,New York Islanders,Simon Holmstrom,RW,SWE,72.0,193.0,"Tranas, Sweden",2001-05-24,SWEDEN-JR.,HV 71 Jr.,8481601.0,128.0,21.0,13.0,34.0,0.265625,,,,,10.0,New York Islanders,Y,active,25.6,2,2
2019,1,24,24,18,18,Nashville Predators,Philip Tomasino,C,CAN,71.0,183.0,"Mississauga, ON",2001-07-28,OHL,Niagara,8481577.0,151.0,23.0,47.0,70.0,0.4635761589403973,,,,,26.0,Nashville Predators,N,inactive,30.2,2,2
2019,1,25,25,15,15,Washington Capitals,Connor McMichael,C,CAN,71.0,182.0,"Ajax, ON",2001-01-15,OHL,London,8481580.0,163.0,28.0,25.0,53.0,0.3251533742331288,,,,,24.0,Washington Capitals,Y,active,32.6,2,2
2019,1,26,26,20,20,Calgary Flames,Jakob Pelletier,LW,CAN,69.0,165.0,"Québec, QC",2001-03-07,QMJHL,Moncton,8481592.0,37.0,4.0,6.0,10.0,0.2702702702702702,,,,,22.0,Calgary Flames,N,inactive,7.4,1,2
2019,1,27,27,14,14,Tampa Bay Lightning,Nolan Foote,LW,USA,75.0,195.0,"Denver, CO",2000-11-29,WHL,Kelowna,8481518.0,23.0,6.0,2.0,8.0,0.3478260869565217,,,,,29.0,New Jersey Devils,Y,other_team,4.6,1,2
2019,1,28,28,12,12,Carolina Hurricanes,Ryan Suzuki,C,CAN,72.0,180.0,"London, ON",2001-05-28,OHL,Barrie,8481576.0,,,,,0.0,,,,,61.0,Carolina Hurricanes,Y,active,,1,1
2019,1,29,29,24,24,Anaheim Ducks,Brayden Tracey,LW,CAN,72.0,170.0,"Calgary, AB",2001-05-28,WHL,Moose Jaw,8481530.0,1.0,0.0,0.0,0.0,0.0,,,,,56.0,Anaheim Ducks,N,inactive,0.2,1,1
2019,1,30,30,6,6,Boston Bruins,John Beecher,C,USA,75.0,212.0,"Elmira, NY",2001-04-05,NTDP,USA U-18,8481556.0,64.0,8.0,4.0,12.0,0.1875,,,,,19.0,Boston Bruins,Y,active,12.8,1,1
2019,1,31,31,7,7,Buffalo Sabres,Ryan Johnson,D,USA,72.0,170.0,"Newport Beach, CA",2001-07-24,USHL,Sioux Falls,8481564.0,41.0,0.0,7.0,7.0,0.1707317073170731,,,,,33.0,Buffalo Sabres,N,inactive,8.2,1,1
2019,2,1,32,9,9,Ottawa Senators,Shane Pinto,C,USA,74.0,195.0,"Franklin Square, NY",2000-11-12,USHL,Tri-City,8481596.0,140.0,30.0,40.0,70.0,0.5,,,,,57.0,Ottawa Senators,Y,active,28.0,2,3
2019,2,2,33,26,26,Los Angeles Kings,Arthur Kaliyev,RW,UZB,74.0,194.0,"Tashkent, Uzbekistan",2001-06-26,OHL,Hamilton,8481560.0,197.0,35.0,36.0,71.0,0.3604060913705583,,,,,34.0,Los Angeles Kings,Y,active,39.4,2,2
2019,2,3,34,4,4,Philadelphia Flyers,Bobby Brink,RW,USA,68.0,165.0,"Minnetonka, MN",2001-07-08,USHL,Sioux City,8481553.0,67.0,11.0,16.0,27.0,0.4029850746268656,,,,,10.0,Philadelphia Flyers,N,inactive,13.4,1,2
2019,2,4,35,17,17,Detroit Red Wings,Antti Tuomisto,D,FIN,76.0,193.0,"Pori, Finland",2001-01-20,FINLAND-JR.,Assat Jr.,8481587.0,,,,,0.0,,,,,24.0,Detroit Red Wings,N,inactive,,1,1
2019,2,5,36,12,12,Carolina Hurricanes,Pyotr Kochetkov,G,RUS,75.0,180.0,"Penza, Russia",1999-06-25,RUSSIA-2,Ryazan,8481611.0,75.0,,,,0.0,1850.0,1677.0,8.0,0.9064864864864864,52.0,Carolina Hurricanes,Y,active,15.0,1,1
2019,2,6,37,9,9,Ottawa Senators,Mads Sogaard,G,DNK,79.0,199.0,"Aalborg, Denmark",2000-12-13,WHL,Medicine Hat,8481544.0,27.0,,,,0.0,713.0,630.0,0.0,0.0,40.0,Ottawa Senators,N,inactive,5.4,1,1
2019,2,7,38,22,22,Edmonton Oilers,Raphael Lavoie,C,CAN,76.0,199.0,"Chambly, QC",2000-09-25,QMJHL,Halifax,8481534.0,7.0,0.0,0.0,0.0,0.0,,,,,62.0,Edmonton Oilers,Y,active,1.4,1,1
2019,2,8,39,24,24,Anaheim Ducks,Jackson LaCombe,D,USA,73.0,187.0,"Eden Prairie, MN",2001-01-09,HIGH-MN,Shattuck-St. Mary's,8481605.0,73.0,2.0,15.0,17.0,0.2328767123287671,,,,,60.0,Anaheim Ducks,Y,active,14.6,1,1
2019,2,9,40,23,23,Vancouver Canucks,Nils Hoglander,LW,SWE,69.0,188.0,"BOCKTRäSK, Sweden",2000-12-20,SWEDEN,Rogle,8481535.0,232.0,51.0,41.0,92.0,0.396551724137931,,,,,21.0,Vancouver Canucks,Y,active,46.4,3,2
2019,2,10,41,54,54,Vegas Golden Knights,Kaedan Korczak,D,CAN,75.0,194.0,"Yorkton, SK",2001-01-29,WHL,Kelowna,8481527.0,37.0,1.0,10.0,11.0,0.2972972972972972,,,,,6.0,Vegas Golden Knights,Y,active,7.4,1,2
2019,2,11,42,30,30,Minnesota Wild,Vladislav Firstov,LW,RUS,72.0,181.0,"Yaroslavl, Russia",2001-06-19,USHL,Waterloo,8481706.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,2,12,43,16,16,Chicago Blackhawks,Alex Vlasic,D,USA,77.0,198.0,"Wilmette, IL",2001-06-05,NTDP,USA U-18,8481568.0,97.0,3.0,16.0,19.0,0.1958762886597938,,,,,72.0,Chicago Blackhawks,Y,active,19.4,1,1
2019,2,13,44,12,12,Carolina Hurricanes,Jamieson Rees,C,CAN,70.0,182.0,"Hamilton, ON",2001-02-26,OHL,Sarnia,8481579.0,,,,,0.0,,,,,81.0,Ottawa Senators,N,inactive,,1,1
2019,2,14,45,18,18,Nashville Predators,Egor Afanasyev,LW,RUS,75.0,204.0,"Tver, Russia",2001-01-23,USHL,Muskegon,8481585.0,19.0,1.0,0.0,1.0,0.0526315789473684,,,,,70.0,San Jose Sharks,N,inactive,3.8,1,1
2019,2,15,46,8,8,Montréal Canadiens,Jayden Struble,D,USA,72.0,205.0,"Cumberland, RI",2001-09-08,HIGH-MA,St. Sebastian's School,8481593.0,56.0,3.0,7.0,10.0,0.1785714285714285,,,,,47.0,Montréal Canadiens,N,inactive,11.2,1,1
2019,2,16,47,21,21,Colorado Avalanche,Drew Helleson,D,USA,75.0,194.0,"Farmington, MN",2001-03-26,NTDP,USA U-18,8481563.0,3.0,1.0,0.0,1.0,0.3333333333333333,,,,,43.0,Anaheim Ducks,N,inactive,0.6,1,2
2019,2,17,48,28,28,San Jose Sharks,Artemi Kniazev,D,RUS,70.0,182.0,"Kazan, Russia",2001-01-04,QMJHL,Chicoutimi,8481552.0,1.0,0.0,0.0,0.0,0.0,,,,,65.0,Winnipeg Jets,N,inactive,0.2,1,1
2019,2,18,49,3,3,New York Rangers,Matthew Robertson,D,CAN,75.0,200.0,"Edmonton, AB",2001-03-09,WHL,Edmonton,8481525.0,,,,,0.0,,,,,44.0,New York Rangers,Y,active,,1,1
2019,2,19,50,26,26,Los Angeles Kings,Samuel Fagemo,LW,SWE,72.0,190.0,"Gothenburg, Sweden",2000-03-14,SWEDEN,Frolunda,8481239.0,21.0,3.0,1.0,4.0,0.1904761904761904,,,,,11.0,Los Angeles Kings,N,inactive,4.2,1,1
2019,2,20,51,52,52,Winnipeg Jets,Simon Lundmark,D,SWE,73.0,197.0,"Stockholm, Sweden",2000-10-08,SWEDEN-JR.,Linkoping Jr.,8481547.0,,,,,0.0,,,,,42.0,Winnipeg Jets,N,inactive,,1,1
2019,2,21,52,13,13,Florida Panthers,Vladislav Kolyachonok,D,BLR,73.0,189.0,"Minsk, Belarus",2001-05-26,OHL,Flint,8481609.0,39.0,2.0,5.0,7.0,0.1794871794871794,,,,,52.0,Utah Hockey Club,N,inactive,7.8,1,1
2019,2,22,53,10,10,Toronto Maple Leafs,Nicholas Robertson,LW,USA,68.0,162.0,"Pasadena, CA",2001-09-11,OHL,Peterborough,8481582.0,97.0,18.0,17.0,35.0,0.3608247422680412,,,,,89.0,Toronto Maple Leafs,Y,active,19.4,1,2
2019,2,23,54,17,17,Detroit Red Wings,Robert Mastrosimone,LW,USA,70.0,159.0,"Bay Shore, NY",2001-01-24,USHL,Chicago,8481561.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,2,24,55,28,28,San Jose Sharks,Dillon Hamaliuk,LW,CAN,74.0,194.0,"Leduc, AB",2000-10-30,WHL,Seattle,8481549.0,,,,,0.0,,,,,70.0,Pittsburgh Penguins,N,inactive,,1,1
2019,2,25,56,15,15,Washington Capitals,Brett Leason,RW,CAN,76.0,210.0,"Calgary, AB",1999-04-30,WHL,Prince Albert,8481517.0,159.0,20.0,17.0,37.0,0.2327044025157232,,,,,20.0,Anaheim Ducks,Y,other_team,31.8,2,1
2019,2,26,57,2,2,New York Islanders,Samuel Bolduc,D,CAN,76.0,209.0,"Laval, QC",2000-12-09,QMJHL,Blainville-Boisbriand,8481541.0,53.0,4.0,4.0,8.0,0.150943396226415,,,,,4.0,New York Islanders,Y,active,10.6,1,1
2019,2,27,58,3,3,New York Rangers,Karl Henriksson,C,SWE,69.0,176.0,"Malmö, Sweden",2001-02-05,SWEDEN-JR.,Frolunda Jr.,8481548.0,,,,,0.0,,,,,59.0,New York Rangers,N,inactive,,1,1
2019,2,28,59,30,30,Minnesota Wild,Hunter Jones,G,CAN,76.0,202.0,"Brantford, ON",2000-09-21,OHL,Peterborough,8481545.0,,,,,0.0,,,,,95.0,Minnesota Wild,N,inactive,,1,1
2019,2,29,60,17,17,Detroit Red Wings,Albert Johansson,D,SWE,71.0,165.0,"Karlstad, Sweden",2001-01-04,SWEDEN-JR.,Farjestad Jr.,8481607.0,,,,,0.0,,,,,20.0,Detroit Red Wings,N,inactive,,1,1
2019,2,30,61,1,1,New Jersey Devils,Nikita Okhotiuk,D,RUS,73.0,198.0,"Chelyabinsk, Russia",2000-12-04,OHL,Ottawa,8481537.0,67.0,3.0,9.0,12.0,0.1791044776119402,,,,,28.0,Calgary Flames,Y,other_team,13.4,1,1
2019,2,31,62,19,19,St. Louis Blues,Nikita Alexandrov,C,DEU,72.0,190.0,"Burgwedel, Germany",2000-09-16,QMJHL,Charlottetown,8481543.0,51.0,3.0,6.0,9.0,0.1764705882352941,,,,,59.0,St. Louis Blues,Y,active,10.2,1,1
2019,3,1,63,21,21,Colorado Avalanche,Matthew Stienburg,C,CAN,72.0,182.0,"Halifax, NS",2000-10-07,HIGH-ON,St. Andrew's College,8481737.0,,,,,0.0,,,,,36.0,Colorado Avalanche,N,inactive,,1,1
2019,3,2,64,8,8,Montréal Canadiens,Mattias Norlinder,D,SWE,72.0,187.0,"Kramfors, Sweden",2000-04-12,SWEDEN-JR.,Modo Jr.,8481555.0,6.0,0.0,1.0,1.0,0.1666666666666666,,,,,59.0,Montréal Canadiens,N,inactive,1.2,1,1
2019,3,3,65,18,18,Nashville Predators,Alexander Campbell,LW,CAN,70.0,154.0,"Chateauguay, QC",2001-02-27,BCHL,Victoria,8481619.0,,,,,0.0,,,,,67.0,Nashville Predators,N,inactive,,1,1
2019,3,4,66,17,17,Detroit Red Wings,Albin Grewe,RW,SWE,71.0,190.0,"Marsta, Sweden",2001-03-22,SWEDEN-JR.,Djurgarden Jr.,8481602.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,3,5,67,7,7,Buffalo Sabres,Erik Portillo,G,SWE,78.0,207.0,"Gothenburg, Sweden",2000-09-03,SWEDEN-JR.,Frolunda Jr.,8481707.0,,,,,0.0,,,,,,Los Angeles Kings,N,inactive,,1,1
2019,3,6,68,3,3,New York Rangers,Zac Jones,D,USA,70.0,172.0,"Richmond, VA",2000-10-18,USHL,Tri-City,8481708.0,69.0,3.0,14.0,17.0,0.2463768115942028,,,,,6.0,New York Rangers,Y,active,13.8,1,1
2019,3,7,69,13,13,Florida Panthers,John Ludvig,D,CZE,72.0,196.0,"Liberec, Czech Republic",2000-08-02,WHL,Portland,8481206.0,33.0,3.0,2.0,5.0,0.1515151515151515,,,,,7.0,Pittsburgh Penguins,Y,other_team,6.6,1,1
2019,3,8,70,1,1,New Jersey Devils,Daniil Misyul,D,BLR,75.0,176.0,"Minsk, Belarus",2000-10-20,RUSSIA-JR.,Yaroslavl 2,8481536.0,,,,,0.0,,,,,59.0,New Jersey Devils,N,inactive,,1,1
2019,3,9,71,14,14,Tampa Bay Lightning,Hugo Alnefelt,G,SWE,74.0,183.0,"Danderyd, Sweden",2001-06-04,SWEDEN-JR.,HV 71 Jr.,8481597.0,1.0,,,,0.0,10.0,7.0,0.0,0.0,60.0,Tampa Bay Lightning,N,inactive,0.2,1,1
2019,3,10,72,4,4,Philadelphia Flyers,Ronnie Attard,D,USA,75.0,205.0,"White Lake, MI",1999-03-20,USHL,Tri-City,8481521.0,29.0,2.0,4.0,6.0,0.2068965517241379,,,,,23.0,Philadelphia Flyers,N,inactive,5.8,1,1
2019,3,11,73,12,12,Carolina Hurricanes,Patrik Puistola,RW,FIN,72.0,175.0,"Tampere, Finland",2001-01-11,FINLAND-JR.,Tappara Jr.,8481574.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,3,12,74,5,5,Pittsburgh Penguins,Nathan Legare,RW,CAN,72.0,206.0,"Montréal, QC",2001-01-11,QMJHL,Baie Comeau,8481594.0,,,,,0.0,,,,,32.0,New Jersey Devils,N,inactive,,1,1
2019,3,13,75,30,30,Minnesota Wild,Adam Beckman,LW,CAN,73.0,168.0,"Saskatoon, SK",2001-05-10,WHL,Spokane,8481550.0,23.0,0.0,3.0,3.0,0.1304347826086956,,,,,11.0,New Jersey Devils,N,inactive,4.6,1,1
2019,3,14,76,53,59,Utah Hockey Club,John Farinacci,C,USA,71.0,190.0,"Red Bank, NJ",2001-02-14,HIGH-MA,Dexter School,8481558.0,,,,,0.0,,,,,32.0,Boston Bruins,N,inactive,,1,1
2019,3,15,77,8,8,Montréal Canadiens,Gianni Fairbrother,D,CAN,71.0,194.0,"Vancouver, BC",2000-09-30,WHL,Everett,8481654.0,,,,,0.0,,,,,15.0,Colorado Avalanche,N,inactive,,1,1
2019,3,16,78,21,21,Colorado Avalanche,Alex Beaucage,RW,CAN,73.0,192.0,"Trois-Rivières, QC",2001-07-25,QMJHL,Rouyn-Noranda,8481595.0,,,,,0.0,,,,,74.0,Colorado Avalanche,N,inactive,,1,1
2019,3,17,79,54,54,Vegas Golden Knights,Pavel Dorofeyev,LW,RUS,72.0,176.0,"Nizhny Tagil, Russia",2000-10-26,RUSSIA,Magnitogorsk,8481604.0,68.0,20.0,13.0,33.0,0.4852941176470588,,,,,16.0,Vegas Golden Knights,Y,active,13.6,1,2
2019,3,18,80,1,1,New Jersey Devils,Graeme Clarke,RW,USA,71.0,175.0,"Waconia, MN",2001-04-24,OHL,Ottawa,8481578.0,3.0,0.0,0.0,0.0,0.0,,,,,95.0,Minnesota Wild,N,inactive,0.6,1,1
2019,3,19,81,13,13,Florida Panthers,Cole Schwindt,RW,CAN,74.0,182.0,"Kitchener, ON",2001-04-25,OHL,Mississauga,8481655.0,7.0,0.0,0.0,0.0,0.0,,,,,79.0,Calgary Flames,N,inactive,1.4,1,1
2019,3,20,82,1,1,New Jersey Devils,Michael Vukojevic,D,CAN,75.0,212.0,"Oakville, ON",2001-06-08,OHL,Kitchener,8481583.0,,,,,0.0,,,,,81.0,New Jersey Devils,N,inactive,,1,1
2019,3,21,83,12,12,Carolina Hurricanes,Anttoni Honka,D,FIN,70.0,178.0,"Jyväskylä, Finland",2000-10-05,FINLAND,Jukurit,8481615.0,,,,,0.0,,,,,84.0,Carolina Hurricanes,N,inactive,,1,1
2019,3,22,84,10,10,Toronto Maple Leafs,Mikko Kokkonen,D,FIN,71.0,200.0,"Mikkeli, Finland",2001-01-18,FINLAND,Jukurit,8481614.0,,,,,0.0,,,,,84.0,Toronto Maple Leafs,Y,active,,1,1
2019,3,23,85,22,22,Edmonton Oilers,Ilya Konovalov,G,RUS,72.0,194.0,"Yaroslavl, Russia",1998-07-13,RUSSIA,Yaroslavl,8481709.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,3,24,86,54,54,Vegas Golden Knights,Layton Ahac,D,CAN,74.0,190.0,"Vancouver, BC",2001-02-22,BCHL,Prince George,8481613.0,,,,,0.0,,,,,44.0,Vegas Golden Knights,N,inactive,,1,1
2019,3,25,87,26,26,Los Angeles Kings,Lukas Parik,G,CZE,75.0,185.0,"Neratovice, Czech Republic",2001-03-15,CZREP-JR.,Liberec Jr.,8481710.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,3,26,88,20,20,Calgary Flames,Ilya Nikolaev,C,RUS,71.0,190.0,"Yaroslavl, Russia",2001-06-26,RUSSIA-JR.,Yaroslavl 2,8481590.0,,,,,0.0,,,,,77.0,Calgary Flames,N,inactive,,1,1
2019,3,27,89,14,14,Tampa Bay Lightning,Maxim Cajkovic,RW,SVK,70.0,185.0,"Bratislava, Slovakia",2001-01-03,QMJHL,Saint John,8481738.0,,,,,0.0,,,,,,Pittsburgh Penguins,N,inactive,,1,1
2019,3,28,90,12,12,Carolina Hurricanes,Domenick Fensore,D,USA,67.0,153.0,"Bronxville, NY",2001-09-07,NTDP,USA U-18,8481562.0,,,,,0.0,,,,,89.0,Carolina Hurricanes,N,inactive,,1,1
2019,3,29,91,15,15,Washington Capitals,Aliaksei Protas,C,BLR,76.0,205.0,"Vitebsk, Belarus",2001-01-06,WHL,Prince Albert,8481656.0,173.0,13.0,42.0,55.0,0.3179190751445086,,,,,21.0,Washington Capitals,Y,active,34.6,2,2
2019,3,30,92,6,6,Boston Bruins,Quinn Olson,LW,CAN,70.0,170.0,"Calgary, AB",2001-05-09,AJHL,Okotoks,8481739.0,,,,,0.0,,,,,,,,inactive,,1,1
2019,3,31,93,19,19,St. Louis Blues,Colten Ellis,G,CAN,73.0,188.0,"Whycocomagh, NS",2000-10-05,QMJHL,Rimouski,8481551.0,,,,,0.0,,,,,45.0,St. Louis Blues,N,inactive,,1,1
2019,4,1,94,9,9,Ottawa Senators,Viktor Lodin,C,SWE,74.0,185.0,,1999-06-02,SWEDEN,Orebro,8481657.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.2,1,1
2019,4,2,95,26,26,Los Angeles Kings,Jordan Spence,D,AUS,70.0,177.0,"Manly, Australia",2001-02-24,QMJHL,Moncton,8481606.0,109.0,4.0,30.0,34.0,0.3119266055045871,,,,,21.0,Los Angeles Kings,Y,active,21.8,2,2
